year,annex2_OWID,annex1_OWID,nona1_OWID,annex2_PRIMAP,annex1_PRIMAP,nona1_PRIMAP,annex2_GCP_fossil,annex1_GCP_fossil,nona1_GCP_fossil,annex2_GCP_BLUE,annex1_GCP_BLUE,nona1_GCP_BLUE,annex2_GCP_OSCAR,annex1_GCP_OSCAR,nona1_GCP_OSCAR,annex2_GCP_LUCE,annex1_GCP_LUCE,nona1_GCP_LUCE,annex2_EDGAR,annex1_EDGAR,nona1_EDGAR,annex2_ClimateWatch,annex1_ClimateWatch,nona1_ClimateWatch
1799,27.485,27.485,0.000,28.539,28.540,0.008,,,,,,,,,,,,,,,,,,
1800,32.392,32.798,0.000,29.940,30.357,0.008,,,,,,,,,,,,,,,,,,
1801,31.543,31.986,0.000,29.864,30.318,0.008,,,,,,,,,,,,,,,,,,
1802,39.860,40.310,0.000,37.302,37.763,0.009,,,,,,,,,,,,,,,,,,
1803,29.077,29.539,0.000,39.686,40.159,0.008,,,,,,,,,,,,,,,,,,
1804,31.311,31.769,0.000,40.582,41.051,0.008,,,,,,,,,,,,,,,,,,
1805,30.680,31.252,0.000,41.527,42.112,0.008,,,,,,,,,,,,,,,,,,
1806,32.184,32.705,0.000,43.203,43.735,0.009,,,,,,,,,,,,,,,,,,
1807,35.823,36.201,0.000,45.362,45.748,0.009,,,,,,,,,,,,,,,,,,
1808,34.996,35.498,0.000,43.391,43.905,0.009,,,,,,,,,,,,,,,,,,
1809,35.861,36.334,0.000,43.441,43.925,0.009,,,,,,,,,,,,,,,,,,
1810,38.924,39.492,0.000,43.727,44.309,0.009,,,,,,,,,,,,,,,,,,
1811,39.587,40.177,0.000,45.920,46.524,0.009,,,,,,,,,,,,,,,,,,
1812,40.360,40.815,0.000,47.502,47.968,0.009,,,,,,,,,,,,,,,,,,
1813,40.825,41.206,0.000,47.785,48.176,0.010,,,,,,,,,,,,,,,,,,
1814,41.725,42.227,0.000,48.586,49.100,0.010,,,,,,,,,,,,,,,,,,
1815,42.997,43.587,0.000,49.896,50.500,0.010,,,,,,,,,,,,,,,,,,
1816,44.819,45.497,0.000,54.137,54.831,0.010,,,,,,,,,,,,,,,,,,
1817,48.532,49.276,0.000,55.944,56.705,0.010,,,,,,,,,,,,,,,,,,
1818,50.469,51.392,0.000,55.986,56.931,0.010,,,,,,,,,,,,,,,,,,
1819,50.172,50.930,0.000,56.268,57.044,0.011,,,,,,,,,,,,,,,,,,
1820,49.986,50.733,0.000,57.061,57.826,0.011,,,,,,,,,,,,,,,,,,
1821,51.231,52.059,0.000,57.749,58.596,0.011,,,,,,,,,,,,,,,,,,
1822,53.113,54.022,0.000,59.721,60.651,0.011,,,,,,,,,,,,,,,,,,
1823,55.138,56.358,0.000,62.535,63.783,0.011,,,,,,,,,,,,,,,,,,
1824,56.309,57.584,0.000,64.427,65.732,0.012,,,,,,,,,,,,,,,,,,
1825,59.404,60.731,0.000,66.723,68.080,0.012,,,,,,,,,,,,,,,,,,
1826,60.162,61.382,0.000,67.497,68.746,0.012,,,,,,,,,,,,,,,,,,
1827,64.431,65.739,0.000,72.042,73.381,0.012,,,,,,,,,,,,,,,,,,
1828,65.473,66.682,0.000,72.869,74.107,0.012,,,,,,,,,,,,,,,,,,
1829,65.241,66.307,0.000,72.715,73.807,0.013,,,,,,,,,,,,,,,,,,
1830,87.867,88.986,0.003,90.097,91.231,0.018,,,,,,,,,,,,,,,,,,
1831,82.350,83.248,0.003,85.516,86.429,0.018,,,,,,,,,,,,,,,,,,
1832,80.956,82.090,0.002,85.852,87.004,0.017,,,,,,,,,,,,,,,,,,
